f1,f2,f3,f4,f5,label
0.0038317227816494492,0.18401934232895323,0.36741854514405625,0.374508177628472,0.345118701942416,0
0.24639055945682098,0.7916143182736708,0.512699175970464,0.9550079579832981,0.10292842657756818,0
0.6146372622426315,0.6763412782836343,0.03677273280401516,0.8023809178562127,0.12482642417756584,0
0.7750038308011912,0.05010430110229802,0.6890042859460137,0.5302647908718069,0.92012420577459,1
0.199324003432803,0.997142219432236,0.22538576930620124,0.023466440826030444,0.8325972700651566,0
0.2471165647138842,0.9921427327290946,0.011007987020949739,0.049836163771201036,0.5270320833504224,0
0.7226438613625938,0.568854441514884,0.8424965099350734,0.2852966037573943,0.6949155496867325,1
0.84632312844523,0.705046864922665,0.3634102989007809,0.1805969508367712,0.7842191308654777,1
0.4713855740982771,0.5853705519240637,0.7953840302173923,0.9493645365387087,0.41897151501123264,1
0.7409612354506102,0.8676734750353803,0.05107551760301654,0.006186007779187208,0.9261775734683417,1
0.2938658499887996,0.2950152593809474,0.1121740395916091,0.36054016729507277,0.5641297723057296,0
0.1364897527119706,0.8990272639874378,0.9979473887613394,0.5711981204535992,0.1641628951578138,1
0.2834051134388139,0.671902909045382,0.3390390101761306,0.44887755534489016,0.49737531699613924,0
0.202554771383486,0.5443148769318905,0.40351270187221633,0.4606063161096252,0.1690411602992894,0
0.735687484734371,0.6099845651029745,0.39130393311549916,0.5171556721126506,0.07998028833346438,1
0.9469559780822681,0.6342220018258241,0.03549765471516175,0.4151890340877502,0.6619310898227843,0
0.8200021920707437,0.2093016766270488,0.7216436544385316,0.6998662487609874,0.27085415697066073,1
0.2287105314236646,0.8883571411968543,0.6133988178418864,0.3118504401661182,0.3679143190768559,0
0.2131396233102436,0.37398273955100514,0.2671055781560878,0.23790000567222636,0.6233569768533694,0
0.605927142814733,0.31025818476471434,0.38520532943275265,0.38352998788661286,0.45470516831290797,0
0.662761986591105,0.1399299249059256,0.9970381559495256,0.731843540871542,0.2746287472389619,1
0.43202244149813995,0.4217855521453031,0.34992100470027687,0.6758517666107854,0.057990580235055766,0
0.9534759584758822,0.7925923660675842,0.25739569910483306,0.863632142528124,0.462357974033882,1
0.5347139606413748,0.568108016519996,0.5225999178459761,0.6742543066153308,0.24687528458885621,0
0.63064812847016,0.6773992782304635,0.4936295468690054,0.3542904983731735,0.5199728976864209,1
0.9382770480053969,0.4421683563580676,0.9682465030484846,0.19025046343630236,0.7767329573595755,1
0.2863613860856714,0.12640203285133755,0.22602095723492388,0.10263885350541146,0.28636093862257794,0
0.10549724052694054,0.9491545989217277,0.4926228340395864,0.8884675619052078,0.03582406756191314,0
0.2595943277912255,0.8074895734127051,0.2560146038684059,0.39584158382920254,0.6497767934415151,0
0.5513452020797399,0.6025918733686849,0.2922052121812022,0.6061333993728214,0.26502262109379426,0
0.6403049106006414,0.3817624864273722,0.05381587689010292,0.873098271058143,0.867848813784989,0
0.545530655996163,0.7569733160375927,0.18144211534379706,0.80574800199661,0.5568086831650053,1
0.7385496888262968,0.009814642165145049,0.8147310148103828,0.8333343828202968,0.8937619045131074,1
0.8140119024186195,0.6758809046459916,0.45550462097392697,0.3986320001857955,0.7520916832609611,1
0.6540348017587622,0.11014751761870445,0.3907461132753365,0.05944555729814438,0.6882041355377164,0
0.43466125039676107,0.5159043505569016,0.021968127800893966,0.34477201310766914,0.936178883164038,0
0.24128220203938744,0.29579565776276506,0.2834039731874044,0.28232337030037813,0.5487389481747043,0
0.6812139812531072,0.1126817317026011,0.026243388251470656,0.580987124887648,0.6896120472060516,0
0.2447593118517638,0.5415130299905028,0.49584690746239213,0.3486094731817402,0.23252824233970326,0
0.5815127545688162,0.4438927892325879,0.4893491886378031,0.34517743494553954,0.41379584978049366,1
0.2811507925802599,0.6999719404741828,0.8606541220892479,0.0005404129938325619,0.35989220141382117,1
0.6151124574668918,0.3723989679337998,0.3374124979551728,0.8542007617285458,0.5291964252552328,0
0.7255897397336849,0.618098150181817,0.8943500359112394,0.9218001013162173,0.5397832728588638,1
0.21817803944649872,0.24984682448423712,0.7345807943866831,0.2667545685234074,0.8142542728011504,1
0.7775845187072347,0.8075417988569417,0.2979861949113911,0.9588685741265403,0.9551484257249578,1
0.8725906514041559,0.8963667890988499,0.3825635466447359,0.6868483959909392,0.6939099231655598,1
0.75862255509664,0.01995409422220662,0.13452013561508103,0.41376073730386587,0.12162969144122504,0
0.5585008598543951,0.3031806448890856,0.7083689616978602,0.7641914841707989,0.1814242566515848,1
0.1427137629739944,0.17796679200112797,0.8836997485924267,0.2713811025934292,0.26164869801892277,1
0.4073605547990813,0.10086230666324858,0.2450637961883042,0.6397975569144123,0.8142932242315388,0
0.9056344105332815,0.67578431374224,0.2533874173789955,0.9788630214430808,0.3033157340355346,1
0.3268380290644848,0.5079772597063403,0.9789468856381192,0.32590489496623143,0.25738145806114576,1
0.1215142544736093,0.404284093247539,0.0965849529530095,0.324772384197364,0.8906500858397873,0
0.6862633099856724,0.05924015623929357,0.47577676502890387,0.7637492182740283,0.1889223620877265,1
0.927226159284885,0.36244899567978006,0.3448409149826923,0.3701798283588108,0.04754947040596269,1
0.10451508855595326,0.588352323101643,0.3376530582038749,0.5037713418966807,0.6436925221718965,0
0.4666865782997036,0.8684583288793795,0.3749103315550625,0.4757434471007994,0.2408817667866585,1
0.8895117050178535,0.43561761989367354,0.6699620065694748,0.7203329970447782,0.9705955655487735,1
0.412033988060446,0.05683479396568869,0.5100903847793399,0.8039098462797828,0.5003104073621408,0
0.283528804490751,0.9598611052755802,0.18929067626449636,0.5274920551696315,0.7998566095120614,1
0.7384138033905024,0.6872574945788948,0.1001493486465922,0.2008968664828017,0.07483695883030073,0
0.7662668148564342,0.17992008362830847,0.2642109656678783,0.28226261824756993,0.7247756664379709,0
0.848733360862948,0.3941921890049509,0.07279109212938872,0.4378039688445272,0.6915176420686652,0
0.16051094333773308,0.6695513915527056,0.16700121893783615,0.7764401686306933,0.0418442235205827,0
0.4966857514001498,0.772903759710375,0.5332119458309683,0.10946930835618507,0.16333619706067004,0
0.4377415986668184,0.7764160683514898,0.7687895366915337,0.5302585230307117,0.8586302467193754,1
0.11221557474719956,0.6208749819130646,0.38850400908339644,0.9099199130743537,0.4618220343666938,0
0.9247509009583725,0.723184469887259,0.845485635969433,0.5726373072106646,0.9271435843115905,1
0.05988259172210719,0.1726786524462226,0.786073323383563,0.6078029645919862,0.05661952393718839,0
0.6821013860665351,0.9786357674027426,0.6723406431268569,0.949678489357323,0.20814689515978535,1
0.6864665128932038,0.8718515115288393,0.6099630957189112,0.7809288674002125,0.3107866448407218,1
0.7523179643866769,0.2463870945080986,0.14326670199289793,0.6534726735830076,0.17859563175237103,0
0.6135691078544994,0.809431972353345,0.5826529483308119,0.6764668446895313,0.7951797249024175,1
0.11479102586379464,0.8563945046496589,0.13132699955452598,0.11449518052907248,0.18646518178873017,0
0.6787159075751991,0.02551523474093409,0.9857274405555346,0.10843901387275057,0.19011438006990244,1
0.8820592477254936,0.26496079182958876,0.6602379070356782,0.5443288719852923,0.5606204807414639,1
0.12216365881741187,0.2980947048700283,0.09854456440663584,0.6535316662848318,0.6544331297785355,0
0.15836652898060732,0.24026286089188942,0.08353298523617536,0.9113146336103659,0.29115201035197114,0
0.9000016115824565,0.37126848051386085,0.47912419022567243,0.8962105838281815,0.3072960604693883,1
0.8300841133639973,0.6635558880289878,0.30624807746684624,0.8456744716021029,0.3545357771304337,1
0.23028684252119003,0.7090036344742323,0.6272311480577032,0.5916851903792658,0.4955947747919094,1
0.9548294690763464,0.9642833407373118,0.6821851075799078,0.7638213032584142,0.12529738026773463,1
0.9828569099081667,0.9661339668176494,0.5908046384012856,0.6126779703609179,0.982805289486827,1
0.39314824581413277,0.18612441195995988,0.832580318723765,0.4724694120139825,0.2783930505116957,0
0.45361870978320484,0.10310612557436716,0.15330814255954772,0.3737114253327263,0.4606830575808625,0
0.3138529186815545,0.45588247310225516,0.7633964010411323,0.9172431818816433,0.12772339604327831,1
0.1779036768017065,0.22077252658105406,0.90111617984603,0.07255063708613496,0.6448185887247684,0
0.5472839168652719,0.6900361029078433,0.9539971337119189,0.1990606042636257,0.6230907757789574,1
0.4103487488343205,0.144394483814,0.33281122460535795,0.006275856473924479,0.8574837503825987,0
0.3565291421185769,0.8969785445206319,0.6457333811538177,0.172100755109594,0.29906185376689176,1
0.5251557737357875,0.8862782051002496,0.49024355236651973,0.3435962464157517,0.08561249870249976,1
0.7264950745462744,0.7158832546453725,0.7936586990308724,0.07220049554027608,0.45346450056475884,1
0.26699444487635793,0.3971460575853226,0.7854911079302512,0.1759166295310558,0.7035473879893807,0
0.4297108424239111,0.5064733252131859,0.09691130349780774,0.44418871196634324,0.4018613387416228,0
0.16902097836854812,0.7380615461432101,0.16780007151598209,0.29664628257145975,0.8838949225189036,0
0.047113314325291866,0.8746512760409493,0.7063764937386067,0.854683159319104,0.7596013434548451,0
0.004530174019911959,0.018941998467563614,0.04232224645758731,0.7711077957028855,0.7978907649160082,0
0.2524316063978468,0.766536292854266,0.9081957915887346,0.8980955309965942,0.05171814841424016,1
0.3363849451524922,0.897872515082522,0.9053965189362102,0.8923302301255193,0.44854822733373456,1
0.09114756282604264,0.5730612425713254,0.0765065998688278,0.43302247162736385,0.2502373682894399,0
0.8372124872899828,0.19247900426319808,0.9039416424050486,0.3164509856352793,0.1598618975315228,1
0.3790416450698252,0.40027668334572564,0.936655455679877,0.9431952162478501,0.8926172203663622,1
0.26091244509560896,0.44871456087079764,0.4984179790445553,0.15876312233516654,0.3083316505964647,0
0.846414893412558,0.39545561605573365,0.331938689819144,0.7139677828129544,0.058256558084030186,0
0.9969163744465915,0.7710800121050856,0.30561751585110764,0.15056640620619066,0.6901560428315107,1
0.6068745965550537,0.05693064995551467,0.04455902591267913,0.9809032969611339,0.8547917159228852,0
0.7460670335090074,0.5350240417834264,0.26841080637161874,0.1913801028291764,0.5092348044755699,0
0.7641113166961827,0.5981157565639742,0.7344813797059176,0.6716505735566262,0.39801606970681336,1
0.3631719411141222,0.439790963788785,0.26926927113185584,0.7511000862675068,0.879020471491664,0
0.6873528732409756,0.8533016426443691,0.1059297198403184,0.018564715743547455,0.4393012598849152,0
0.3047030107652112,0.7628648028392235,0.0065210551585087595,0.42455539898664807,0.00731037211057417,0
0.6927988466129756,0.7965352318475135,0.3797614386527448,0.9328430896986055,0.19216477841915036,0
0.1656691700148366,0.44029158591581974,0.17393086602781482,0.857996838883727,0.20726983521305065,0
0.37297411038289574,0.5898524629794404,0.7183154671380719,0.7600621553118428,0.38569608645490094,1
0.6627898205316443,0.41706715105686487,0.08613388687874801,0.8206466219592128,0.24557965365815193,0
0.643935925744502,0.6533778888281753,0.38706580930952905,0.3658400785698056,0.29375833706126675,1
0.20945461372578067,0.3838708782870849,0.7739837315100649,0.5819365779754854,0.3018826999289974,0
0.20794804478951867,0.1925004728031361,0.9029605482413028,0.08405727440711153,0.6535751538454558,0
0.6251226101438958,0.105468750453653,0.6272335753552336,0.7938930748195608,0.38285292745937216,1
0.34236329391095366,0.6506501233280872,0.1842123650769335,0.6941289133522819,0.48881347012579524,0
0.4058446223035682,0.6248643264208341,0.29629025386235386,0.2510247270286443,0.6521708536618608,0
0.9940173880129692,0.45764233844497504,0.398380228637478,0.9662165143675222,0.6439062402821513,1
0.23637356331942028,0.4556264344651296,0.767162700289695,0.09180962437096585,0.10301447611753467,1
0.07279258932343313,0.5596068015887229,0.08507438954788427,0.26810304432186316,0.9023838683792424,0
0.5371969397942243,0.12418052719401529,0.6246783667021898,0.6520482341311529,0.9408749761534099,0
0.07337744195138607,0.6357952564913872,0.9839928037047911,0.10511370024759248,0.5823062615284829,1
0.2794553354101482,0.6986695791703308,0.8342043620379078,0.2830511605241779,0.32777265254670174,1
0.011797226473355571,0.3140369380980784,0.8460320798690671,0.10686405851698255,0.5069708805785672,1
0.5322363786895977,0.8299464866897955,0.6441537598882515,0.30868370316903815,0.9203059618157006,1
0.5934571661539974,0.10291102192730339,0.17980234486344848,0.4488228807359532,0.4292647204954054,0
0.15133002218941882,0.45178963086185775,0.8942986887828297,0.37245911017766853,0.01849277661840787,1
0.5464236180089719,0.428719082061393,0.6814904504600297,0.05545133015401471,0.9144524281481776,1
0.11803814233226206,0.1312062929636979,0.09035177499344715,0.13955458293694611,0.6843634486117144,0
0.06268553428213886,0.8387110835930722,0.3835802741912947,0.5358483426202191,0.3124752543781977,0
0.9439084653548594,0.021375498738591014,0.6715436850003236,0.990659218675892,0.38973152147157997,1
0.5889665831737775,0.16899929203469455,0.9241486330021152,0.7972708286851883,0.4651704587726284,1
0.5111391552986881,0.6230545304697743,0.8350901679863424,0.2560072044759937,0.6775678214443985,1
0.31625615644889815,0.7420014895194561,0.15463357166966074,0.7940886654388638,0.4837463241532596,0
0.6776601362031897,0.3994444798730574,0.30431640306398156,0.7687632326875224,0.035073810187418286,0
0.7785623125333185,0.44769159515443524,0.5023442245413052,0.9473957784329715,0.676795311742936,1
0.6846572721524423,0.581951019668908,0.03534030723224724,0.029062883203466283,0.45005084366437986,0
0.9723289044023409,0.9949828515484348,0.9850069597428647,0.4134187198401422,0.82372773349412,1
0.6233728977189701,0.22764759572935367,0.15935903704084875,0.39768658789215405,0.2199148248422682,0
0.710490957317451,0.5224179061082905,0.024441155551629623,0.9941132932310611,0.5697439481822036,0
0.6395156288494004,0.7253656873579419,0.3797797452896773,0.5438890963414955,0.8999677052620089,0
0.865667348910298,0.4678197092828642,0.8911118273209906,0.8300148138524089,0.02048374920137619,1
0.39205233086865177,0.8832165030513404,0.6993299896856029,0.029369858353514355,0.8395663236393378,1
0.716950096728126,0.04625092382767271,0.9748970752274059,0.6316771169302087,0.37683544870478647,1
0.13327985381092144,0.2506356723639034,0.1175187195692392,0.3481049926533235,0.8824415560223207,0
0.1715189790290761,0.8280863978181471,0.8493917704972226,0.3119135263128644,0.035482551460686684,1
0.38250051407149477,0.30350422417611955,0.3311637631493676,0.3283451827927365,0.11970942280518315,0
0.0867091779083301,0.12208831100793271,0.13547253886135713,0.0077057273769584045,0.8148932210932117,0
0.7496569078019037,0.01721595534848752,0.46929171355263755,0.537965895850207,0.385995627737017,0
0.9970309951264905,0.12271639262039724,0.3121448089954242,0.35302651451904943,0.9355128323085015,0
0.5299305452685474,0.9578570185346312,0.9237640515192272,0.9170340605191066,0.42918109037057084,1
0.49976429325844507,0.8956940765857778,0.02454255365714475,0.2287669329347719,0.6045443553365774,0
0.11887619715263975,0.4274551879190909,0.7537003388595548,0.1200298902135658,0.21150640027505296,1
0.27575708496643736,0.2291782763066259,0.25797904476118994,0.809049816903888,0.6742718736907899,0
0.5660642725304674,0.2573718557397442,0.1914808182497435,0.3395188570841733,0.7923969718894198,0
0.06637524472306999,0.8420632646685284,0.25476938471053046,0.9176610149501383,0.18845705397301815,0
0.1987251157281189,0.6797957590018172,0.5863479367531883,0.7574612652975198,0.981008387966573,1
0.5690879384278346,0.36615199769227746,0.15175657924269015,0.9555637974960147,0.5612006978992661,0
0.11968382113728127,0.710121105781451,0.07418104890591348,0.2919286835282061,0.24107118745029454,0
0.2325510881040781,0.3982831572496196,0.6597145656042526,0.9269415439636266,0.04017699798450658,0
0.5972410101326494,0.6159164156648392,0.9534439328639568,0.9159224646365598,0.5959857100719704,1
0.8718582749625756,0.48907296925850574,0.611028243368037,0.6252213443147874,0.7512763642938862,1
0.3221344832032811,0.17677410500875823,0.350852307360762,0.8288930468352566,0.8698576766576057,0
0.2173715500741359,0.6800503846779322,0.26458020557863104,0.18541348528006307,0.41750911835637294,0
0.4269848799847237,0.4382632946771079,0.2218911356405101,0.895492045378331,0.8426632493842885,0
0.3252064292581349,0.29140555131438206,0.22960679799862294,0.3008129133257935,0.13384559168024668,0
0.32781685538778094,0.28582121228886725,0.21900075141330066,0.9433232548959709,0.7703810996727938,0
0.44824301703231473,0.2623894852015002,0.8722515058056212,0.510881241356252,0.5755302826361768,1
0.7105490291649463,0.600687777959943,0.35657111582035883,0.1407786643226665,0.8455167871176185,1
0.3643411512082241,0.7691284828746727,0.08757639661056005,0.5594164673080696,0.11135023895798812,0
0.10154514657204128,0.2862214162146264,0.919427483787446,0.8760172045492889,0.055403095086055676,0
0.8621975466600659,0.2085152152493207,0.29919925650325774,0.2346912076813229,0.1355298566761104,0
0.2252039947720883,0.9696342253266517,0.26013319989677053,0.3516525040082271,0.8879189659265828,1
0.7276610162210521,0.5749288440197058,0.9032634029656704,0.8457971822641734,0.7536568766117232,1
0.027328329172159438,0.6212423629462162,0.8347576631854057,0.4810272600899278,0.868388914580144,1
0.25790537851724593,0.2802183203114491,0.07661179386456562,0.6346453128907643,0.2972965374041364,0
0.4375167694036155,0.49466638696784127,0.3684667273767338,0.10511501337984108,0.677667091296116,0
0.38673008270083564,0.7082921364330509,0.5324422372682496,0.5012313277405898,0.016859783594977418,1
0.2717292226975958,0.15420586033284212,0.8551937511009502,0.6808938641781244,0.38520488551523,0
0.9590324141367064,0.6733591067261161,0.5342423772218916,0.7432104636425717,0.46163639744850726,1
0.7722519696579899,0.552610454886942,0.8269598565398238,0.07365082243663412,0.48446997252217894,1
0.6501607981868,0.7504844715108006,0.1961201415812469,0.970751166596625,0.1715350676511591,0
0.6476007910685238,0.06957101352703954,0.7121811299340213,0.5780470362116034,0.6734445375645841,1
0.031001882555334093,0.7871059838289388,0.9697695672567962,0.579169252900647,0.5350050972490636,1
0.6060270052820198,0.8045321841895262,0.11274451835879185,0.3651889151337796,0.8008619445340445,0
0.31710257303805334,0.4734345071964392,0.2421367489348616,0.7212699057449198,0.3681496990993931,0
0.29305971329232194,0.7338566099188836,0.807742473394742,0.39980331075348374,0.48958793743132323,1
0.41812302021015635,0.8594316091992962,0.33085174275845963,0.30015703085938417,0.2883934519080654,0
0.7405008338319156,0.6162682639070763,0.05742787071092925,0.5321969270210276,0.9187096460304599,1
0.05877712950888936,0.35823462924747096,0.007930568759313417,0.4748522689219937,0.6930307747961905,0
0.38214837918498734,0.7003964888619041,0.9201196791707027,0.9643712140382197,0.6719236006610861,1
0.0056539744624865,0.9761363551314416,0.4782648862244133,0.5571053631172178,0.4441183065523231,0
0.11497591196056078,0.33934543365886505,0.6323251649520067,0.3754527719425972,0.2985516388171212,0
0.6646966488738119,0.2463542683868789,0.8977080297084928,0.22612456555008076,0.062190808471161985,1
0.22561508669823283,0.8397007903182414,0.31588130950588234,0.6596746509202668,0.951587631886497,0
0.27160571184218585,0.5428453599231153,0.538512288925941,0.7940323430309297,0.7605944674804573,1
0.1824652484128999,0.6915156467686858,0.7841895880099737,0.9540613274049671,0.47707344482585545,1
0.1824652484128999,0.6915156467686858,0.7841895880099737,0.9540613274049671,0.47707344482585545,1
